NUTS_ID,NUTS_NAME,date,dewpoint_temperature_2m,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,25/10/2020,282.9970312,285.587293,0.007463111,1.934512504,5.101148293
BE2,Vlaams Gewest,25/10/2020,283.1043247,285.8007128,0.00811042,1.90562864,4.859548409
BE3,Région wallonne,25/10/2020,282.4428126,284.7698394,0.010103878,1.836880302,5.293900348
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,26/10/2020,279.470974,282.8392829,5.86E-04,3.090071637,4.504332486
BE2,Vlaams Gewest,26/10/2020,279.695679,283.1193137,7.53E-04,2.888050839,4.378414099
BE3,Région wallonne,26/10/2020,279.0024187,282.0526406,6.79E-04,3.168387484,4.172230511
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,27/10/2020,280.7687669,283.3270623,0.003235791,2.563016546,5.51943955
BE2,Vlaams Gewest,27/10/2020,280.9913251,283.4388512,0.003728058,2.381370255,5.189124739
BE3,Région wallonne,27/10/2020,279.7407032,282.0906646,0.002954739,2.437459268,5.472898201
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,28/10/2020,281.6932869,284.3612425,0.007509639,4.301632537,4.457267559
BE2,Vlaams Gewest,28/10/2020,281.6719859,284.419691,0.005998578,4.180220835,4.366317944
BE3,Région wallonne,28/10/2020,281.376445,283.6330299,0.008650745,4.452454749,4.426175412
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,29/10/2020,282.0834853,284.1130045,0.005867465,4.4227555,3.401999605
BE2,Vlaams Gewest,29/10/2020,282.0355452,284.33602,0.005478765,4.211294787,3.107792426
BE3,Région wallonne,29/10/2020,281.4557667,283.0708913,0.004926404,4.765642349,3.075653614
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,30/10/2020,284.2229837,287.4523616,2.60E-04,3.886955676,3.712447624
BE2,Vlaams Gewest,30/10/2020,284.6248634,287.7950258,3.47E-04,4.236775479,3.466313671
BE3,Région wallonne,30/10/2020,283.7612174,285.8049232,9.97E-04,3.892797481,3.276528947
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,31/10/2020,283.4819486,287.1503229,0.00259108,1.361775212,4.123205595
BE2,Vlaams Gewest,31/10/2020,283.5130618,287.2105629,0.002541905,1.285664008,4.10332799
BE3,Région wallonne,31/10/2020,282.8368942,285.9976114,0.00215026,0.89444164,4.146698879
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,01/11/2020,285.6803594,287.9021173,0.006340878,3.042783642,5.122903589
BE2,Vlaams Gewest,01/11/2020,285.6566282,287.9416515,0.006064821,2.872895632,4.920657933
BE3,Région wallonne,01/11/2020,286.014622,287.243457,0.006152891,3.085249469,4.763825795
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,02/11/2020,285.2599569,288.6994249,0.001564725,4.927059694,5.149444113
BE2,Vlaams Gewest,02/11/2020,285.1521121,288.940095,0.001665428,5.009345324,4.919686788
BE3,Région wallonne,02/11/2020,285.3542423,287.9729964,0.00338766,4.834589048,4.774870987
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,03/11/2020,277.8629967,282.2285697,1.09E-04,3.105489605,3.481591317
BE2,Vlaams Gewest,03/11/2020,278.0459567,282.6043801,1.60E-04,3.129928575,3.340553638
BE3,Région wallonne,03/11/2020,277.5740655,281.24861,1.28E-04,3.007845643,2.87810605
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,04/11/2020,277.4115115,279.9147797,3.26E-05,1.148266437,0.11953467
BE2,Vlaams Gewest,04/11/2020,277.8552755,280.5068793,3.58E-05,1.406473691,0.138149145
BE3,Région wallonne,04/11/2020,276.3702964,278.5695496,2.55E-05,0.46465126,-0.39030292
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,05/11/2020,277.1617316,277.9618318,4.04E-06,-0.689276929,0.11804487
BE2,Vlaams Gewest,05/11/2020,277.4027992,278.2869457,2.29E-06,-0.18497202,0.456055341
BE3,Région wallonne,05/11/2020,275.7274548,277.3708494,5.35E-07,-1.645881205,-0.574209462
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,06/11/2020,275.4228194,278.8873943,3.44E-06,-2.63904462,0.450442948
BE2,Vlaams Gewest,06/11/2020,275.9095979,279.1922066,3.44E-06,-2.725243241,0.390872399
BE3,Région wallonne,06/11/2020,274.8071088,278.871069,3.44E-06,-2.95147965,1.189593761
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,07/11/2020,281.2238136,283.7874725,1.71E-06,-1.179996308,2.481646283
BE2,Vlaams Gewest,07/11/2020,280.841654,283.1734154,1.71E-06,-1.426797231,1.917292721
BE3,Région wallonne,07/11/2020,280.3430636,283.5616777,1.71E-06,-1.52784557,2.967159095
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,08/11/2020,283.1042393,285.4383726,6.33E-07,-0.614742259,2.955444555
BE2,Vlaams Gewest,08/11/2020,282.9878421,285.1163866,3.59E-05,-0.874457772,2.541579915
BE3,Région wallonne,08/11/2020,282.251944,284.9143,1.59E-05,-0.95726843,3.111380926
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,09/11/2020,283.2207069,285.0514193,2.96E-06,-0.70562942,2.250994404
BE2,Vlaams Gewest,09/11/2020,283.4408515,285.1709741,2.49E-05,-0.981077055,2.019833068
BE3,Région wallonne,09/11/2020,282.4637279,284.403046,1.26E-05,-1.006925754,2.429738032
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,10/11/2020,283.275259,284.0418438,8.20E-04,0.660358807,1.431345915
BE2,Vlaams Gewest,10/11/2020,283.3593103,284.1675707,8.99E-04,0.55562596,1.428386657
BE3,Région wallonne,10/11/2020,282.7827672,283.6150212,7.91E-04,0.127657457,1.426119923
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,11/11/2020,282.9472404,284.5850413,7.55E-05,-0.161896129,3.114120928
BE2,Vlaams Gewest,11/11/2020,282.842965,284.3525975,9.13E-05,-0.333934712,3.122662801
BE3,Région wallonne,11/11/2020,282.1810324,283.587405,6.07E-05,-0.418771947,3.041397455
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,12/11/2020,280.8939637,284.1889128,0.00121517,2.322204037,3.689917322
BE2,Vlaams Gewest,12/11/2020,281.0630336,284.4026696,0.001442952,2.368337863,3.499562715
BE3,Région wallonne,12/11/2020,279.9963476,282.7510832,4.60E-04,1.883996371,3.446122651
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,13/11/2020,282.3260082,284.2484269,0.002451058,1.216255135,3.807428865
BE2,Vlaams Gewest,13/11/2020,282.2449356,284.2093361,0.001468246,1.169126644,3.514893238
BE3,Région wallonne,13/11/2020,281.5110396,283.3394993,0.002271659,1.071749399,3.929097411
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,14/11/2020,283.2607108,286.2060385,8.88E-04,1.109544907,4.827691145
BE2,Vlaams Gewest,14/11/2020,283.3325724,286.1699992,0.001245574,0.925383252,4.621108918
BE3,Région wallonne,14/11/2020,282.6126177,285.0371604,3.81E-04,0.635746873,4.692269901
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,15/11/2020,282.3683768,285.9934811,0.010709788,2.439543655,6.672349658
BE2,Vlaams Gewest,15/11/2020,282.5629549,286.0033681,0.012748476,2.347948862,6.314300643
BE3,Région wallonne,15/11/2020,282.0924755,285.1076411,0.009133321,2.106652749,6.408327691
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,16/11/2020,280.1259014,283.8000557,4.12E-04,4.268699195,3.083229344
BE2,Vlaams Gewest,16/11/2020,280.2754409,283.9728084,3.38E-04,4.215114813,2.844008367
BE3,Région wallonne,16/11/2020,279.8775214,282.490072,9.96E-04,4.486771254,3.061201471
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,17/11/2020,281.3835979,284.6702202,3.77E-05,3.019455802,3.777414938
BE2,Vlaams Gewest,17/11/2020,281.9039649,285.0320065,9.69E-05,3.020987618,3.789602484
BE3,Région wallonne,17/11/2020,280.7550054,282.9091948,1.21E-04,2.63266918,3.372319353
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,18/11/2020,281.4590519,285.2944365,2.94E-05,1.558751553,4.460851809
BE2,Vlaams Gewest,18/11/2020,281.6718655,285.4644504,1.79E-04,1.601376944,4.243984632
BE3,Région wallonne,18/11/2020,280.7682586,283.7673365,7.82E-05,0.907770486,4.332202853
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,19/11/2020,278.0036304,282.0141516,0.00139465,4.407065672,-0.11714603
BE2,Vlaams Gewest,19/11/2020,278.1249038,282.1972128,0.002219584,4.322652062,-0.285864938
BE3,Région wallonne,19/11/2020,278.4006586,280.9351805,0.002929362,4.187684689,-0.035806207
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,20/11/2020,274.6102216,277.6553787,4.07E-05,1.711754527,1.389245108
BE2,Vlaams Gewest,20/11/2020,275.1588685,278.3518937,9.97E-05,1.753809564,1.466482306
BE3,Région wallonne,20/11/2020,274.046517,276.4337178,1.85E-04,1.540170775,0.55738078
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,21/11/2020,277.2241303,280.8016233,1.36E-04,2.401007572,4.457780426
BE2,Vlaams Gewest,21/11/2020,278.192381,281.6313183,1.12E-04,2.619150435,4.170861162
BE3,Région wallonne,21/11/2020,274.9880863,277.9494896,1.18E-04,1.71287992,3.879414188
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,22/11/2020,280.4294699,282.3602712,3.67E-04,2.52933054,2.482288288
BE2,Vlaams Gewest,22/11/2020,281.0571224,282.9668134,6.10E-04,2.588372943,1.685508931
BE3,Région wallonne,22/11/2020,278.4235059,280.0400841,0.001432502,2.247954639,2.503251604
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,23/11/2020,280.0913386,281.567074,1.56E-04,0.663336344,1.031371469
BE2,Vlaams Gewest,23/11/2020,279.3931052,281.2346234,1.69E-04,0.819310688,1.016731987
BE3,Région wallonne,23/11/2020,279.6152057,280.6458792,0.001403941,0.716375519,1.186773634
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,24/11/2020,278.9233067,281.3797887,1.33E-05,0.124315003,3.251255541
BE2,Vlaams Gewest,24/11/2020,279.3656083,281.4595539,2.41E-05,0.167411726,3.317352416
BE3,Région wallonne,24/11/2020,278.1071114,279.9482138,4.17E-05,-0.484560353,3.099259633
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,25/11/2020,277.735603,281.3521671,1.16E-05,0.529470121,3.845913322
BE2,Vlaams Gewest,25/11/2020,278.223213,281.3972381,2.32E-04,0.567593503,3.589764553
BE3,Région wallonne,25/11/2020,276.8583195,279.3764385,4.29E-05,-0.116602549,3.609279757
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,26/11/2020,278.9828023,280.9408535,1.70E-05,0.056827773,1.287821011
BE2,Vlaams Gewest,26/11/2020,279.6270309,281.3270655,1.76E-04,0.114883815,1.121710686
BE3,Région wallonne,26/11/2020,277.4954489,279.0491102,1.10E-05,-0.532665414,1.63841034
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,27/11/2020,278.1254921,278.9711668,1.57E-05,-1.14160646,0.140587534
BE2,Vlaams Gewest,27/11/2020,278.820933,279.7247987,2.46E-04,-1.432427222,-0.098634411
BE3,Région wallonne,27/11/2020,276.6307602,277.8472658,5.13E-06,-1.437944447,1.103872651
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,28/11/2020,276.7984762,278.6632926,5.74E-07,-2.191847445,-0.222654569
BE2,Vlaams Gewest,28/11/2020,277.1476871,278.8042894,5.37E-07,-2.275710142,-0.257160181
BE3,Région wallonne,28/11/2020,275.7514332,278.1865589,3.94E-06,-2.274292332,0.288580712
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,29/11/2020,273.9005291,275.2967902,2.98E-06,-1.830933003,-1.163608225
BE2,Vlaams Gewest,29/11/2020,274.1374391,275.7217775,4.60E-06,-1.949151583,-0.834167913
BE3,Région wallonne,29/11/2020,272.2050531,274.0798765,4.84E-06,-1.964251636,-0.519441426
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,30/11/2020,274.6680188,275.7019672,0.004722924,2.296821837,2.267196357
BE2,Vlaams Gewest,30/11/2020,275.319363,276.7187582,0.004043177,2.453754731,1.948295323
BE3,Région wallonne,30/11/2020,271.6855389,273.3340197,0.004836818,1.806443287,2.259365379
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,01/12/2020,278.1214375,280.1479374,0.006047385,1.949527644,-3.984061732
BE2,Vlaams Gewest,01/12/2020,278.3140887,280.6435359,0.005039711,1.58797376,-4.277001262
BE3,Région wallonne,01/12/2020,277.4499766,278.3908453,0.007765142,2.003709777,-3.030390928
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,02/12/2020,278.2569841,279.1446648,5.26E-04,0.404764464,-0.433199368
BE2,Vlaams Gewest,02/12/2020,278.1471566,279.193949,3.91E-04,0.289233501,-0.110406449
BE3,Région wallonne,02/12/2020,276.878076,277.6206467,7.96E-04,0.039127558,-0.227462254
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,03/12/2020,277.4665046,278.6575085,0.004986878,0.305680469,5.156757747
BE2,Vlaams Gewest,03/12/2020,277.6996444,278.8949162,0.005438669,0.179487772,4.781458214
BE3,Région wallonne,03/12/2020,276.3026346,277.0930029,0.006695774,0.286643838,5.331838971
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,04/12/2020,275.1522948,278.272309,0.002353946,0.425727614,6.02070168
BE2,Vlaams Gewest,04/12/2020,275.4593779,278.5995755,0.002719163,0.142163612,5.763604702
BE3,Région wallonne,04/12/2020,275.1630801,277.2874508,0.003963753,0.49803454,5.684116998
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,05/12/2020,273.3395661,275.494271,7.48E-05,-1.393067382,2.88399708
BE2,Vlaams Gewest,05/12/2020,273.4566857,275.702459,5.02E-04,-1.553999324,2.597261021
BE3,Région wallonne,05/12/2020,273.0031737,275.0034939,1.51E-04,-1.433028249,3.122908713
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,06/12/2020,273.5632168,274.4432846,6.28E-04,-0.832231162,-0.276302333
BE2,Vlaams Gewest,06/12/2020,273.9027939,274.8325396,6.63E-04,-1.003945368,-0.37278025
BE3,Région wallonne,06/12/2020,273.7730932,274.6955334,6.78E-04,-0.640973441,-0.121158468
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,07/12/2020,274.0801061,275.1375135,2.05E-04,1.125658317,2.012415693
BE2,Vlaams Gewest,07/12/2020,274.6648268,275.5817061,8.38E-04,1.049951718,2.053028294
BE3,Région wallonne,07/12/2020,273.7013127,274.7122969,6.60E-04,0.641130524,1.935578503
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,08/12/2020,273.4152782,274.4722021,1.78E-04,-0.460124205,-0.184616033
BE2,Vlaams Gewest,08/12/2020,273.7676167,274.8463297,1.64E-04,-0.54787171,0.026753482
BE3,Région wallonne,08/12/2020,273.0681395,274.1425763,0.001354522,-0.851243243,-0.070630642
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,09/12/2020,274.3060441,275.6388551,6.53E-05,0.523104828,2.845143883
BE2,Vlaams Gewest,09/12/2020,274.4402211,275.6686101,6.42E-04,0.294139289,2.852466135
BE3,Région wallonne,09/12/2020,273.2570634,274.2742375,1.47E-04,0.819360904,2.127293163
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,10/12/2020,274.3370053,276.3245191,2.82E-06,-1.531176996,2.653425117
BE2,Vlaams Gewest,10/12/2020,274.5033524,276.4037511,1.04E-05,-1.642128568,2.571381372
BE3,Région wallonne,10/12/2020,273.2019511,274.8088465,7.69E-05,-1.454518614,2.823401105
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,11/12/2020,277.1606989,278.7761375,0.006801348,-0.961204685,4.05416422
BE2,Vlaams Gewest,11/12/2020,277.0760199,278.6909848,0.006448564,-1.129332908,3.688452399
BE3,Région wallonne,11/12/2020,275.7018326,276.8936125,0.00700026,-1.186044877,4.345217812
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,12/12/2020,279.2783143,280.0688431,0.00114688,2.447269398,1.377107029
BE2,Vlaams Gewest,12/12/2020,279.4078787,280.2069679,0.001004446,2.430471539,1.138457667
BE3,Région wallonne,12/12/2020,278.455265,279.0539407,0.002044366,2.101943059,1.086547176
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,13/12/2020,277.3730176,279.3020999,0.002099869,1.123754565,3.912814635
BE2,Vlaams Gewest,13/12/2020,277.7143383,279.4914597,0.002092405,0.998113549,3.712161212
BE3,Région wallonne,13/12/2020,276.6169017,278.0513851,0.001506619,1.061543455,3.608724717
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,14/12/2020,280.9658908,283.0314866,0.007420081,0.776817549,5.140395468
BE2,Vlaams Gewest,14/12/2020,281.1879162,283.2240788,0.005726226,0.772668127,4.9637561
BE3,Région wallonne,14/12/2020,278.8865568,281.2011765,0.006733286,0.081130444,4.937392075
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,15/12/2020,280.8391064,281.9490163,0.005240242,1.063854658,2.9931952
BE2,Vlaams Gewest,15/12/2020,280.943884,282.0485233,0.003907387,1.02896732,2.918703677
BE3,Région wallonne,15/12/2020,280.05145,280.8758076,0.010784895,0.739503766,3.00795238
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,16/12/2020,279.8035763,281.3807235,1.21E-04,-0.750676072,3.817441864
BE2,Vlaams Gewest,16/12/2020,279.7466142,281.1669735,5.03E-04,-0.806694319,3.698571193
BE3,Région wallonne,16/12/2020,279.7203293,280.8761867,2.61E-04,-1.092065259,3.7883138
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,17/12/2020,280.3948801,282.3201025,0.003669351,2.562792807,3.787227804
BE2,Vlaams Gewest,17/12/2020,280.489411,282.3117219,0.00298952,2.403811602,3.69918951
BE3,Région wallonne,17/12/2020,279.8081198,281.2747247,0.002716341,2.29498177,3.693596902
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,18/12/2020,279.5228679,281.4064468,5.57E-06,0.566658471,4.981974737
BE2,Vlaams Gewest,18/12/2020,279.5392643,281.5651534,4.24E-06,0.528878446,4.914704681
BE3,Région wallonne,18/12/2020,278.7706017,280.0859066,4.99E-06,-0.028541496,4.475791046
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,19/12/2020,280.5721825,282.4459628,0.001043804,0.688470259,5.291232131
BE2,Vlaams Gewest,19/12/2020,280.5710887,282.7059051,8.36E-04,0.647283172,5.110505246
BE3,Région wallonne,19/12/2020,280.1565051,281.613918,0.001588711,0.449550981,5.077652753
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,20/12/2020,279.5210472,281.0876222,4.57E-05,1.911926047,3.939545814
BE2,Vlaams Gewest,20/12/2020,279.5756921,281.2896601,5.12E-05,1.762632096,3.846641281
BE3,Région wallonne,20/12/2020,279.2513756,280.3917,5.09E-04,1.701879607,3.655811042
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,21/12/2020,280.4775915,281.6887998,0.009756879,1.729036679,5.575753442
BE2,Vlaams Gewest,21/12/2020,280.6654502,281.8746743,0.012094506,1.54103507,5.205725296
BE3,Région wallonne,21/12/2020,279.3676518,280.4292535,0.006998264,1.386677615,5.469632037
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,22/12/2020,284.0435278,285.2926456,0.010030077,4.323859341,2.75595125
BE2,Vlaams Gewest,22/12/2020,283.9590272,285.2925764,0.008956214,4.254072483,2.622500224
BE3,Région wallonne,22/12/2020,283.9559102,284.4951609,0.013325864,4.306396684,3.186511101
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,23/12/2020,282.81628,284.4485317,0.013813827,2.899410108,4.151661349
BE2,Vlaams Gewest,23/12/2020,282.9136325,284.3947298,0.014471314,2.482518485,3.58927178
BE3,Région wallonne,23/12/2020,282.4727764,283.6858411,0.019246386,3.04674777,4.162246433
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,24/12/2020,276.1453321,278.4054967,0.003125117,1.916579283,-1.920660532
BE2,Vlaams Gewest,24/12/2020,276.3593341,278.7578836,0.00385027,1.580740806,-2.576998169
BE3,Région wallonne,24/12/2020,276.0031366,277.3447613,0.007208117,2.350351801,-1.416813849
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,25/12/2020,273.9747336,275.6414371,5.80E-04,1.571522388,-1.838029926
BE2,Vlaams Gewest,25/12/2020,274.6342134,276.4937879,0.001618817,1.387047455,-2.305312112
BE3,Région wallonne,25/12/2020,273.593782,274.6975715,0.00111291,1.469720935,-2.607067454
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,26/12/2020,274.3841804,276.2241772,2.86E-04,2.80820267,4.056147942
BE2,Vlaams Gewest,26/12/2020,274.9690483,276.9665683,3.78E-04,2.819480552,4.032085399
BE3,Région wallonne,26/12/2020,273.3461867,274.8382556,8.49E-04,2.625248367,3.44612692
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,27/12/2020,276.5700593,278.2539452,0.016549254,2.830639833,8.068749802
BE2,Vlaams Gewest,27/12/2020,276.785598,278.5310145,0.017493938,2.787002893,7.238421798
BE3,Région wallonne,27/12/2020,274.8723904,276.1134488,0.016696358,2.253321129,8.080818389
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,28/12/2020,274.5660456,276.0993728,4.52E-04,-0.431752323,2.763372527
BE2,Vlaams Gewest,28/12/2020,275.0433653,276.3674308,8.42E-04,-0.560660985,2.625596227
BE3,Région wallonne,28/12/2020,273.9423359,274.9751158,0.002560812,-0.438898148,2.9881946
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,29/12/2020,273.7060434,274.8000181,0.001180998,2.056599418,1.707119031
BE2,Vlaams Gewest,29/12/2020,274.1324748,275.3278187,0.001098519,2.153650439,1.508900168
BE3,Région wallonne,29/12/2020,273.2759512,274.1535794,0.002119274,1.874853347,1.720914578
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,30/12/2020,274.4580909,275.8568769,6.66E-04,2.55193089,1.979691219
BE2,Vlaams Gewest,30/12/2020,274.8101287,276.2311056,0.001139357,2.592097722,1.768170046
BE3,Région wallonne,30/12/2020,273.8573292,274.9290307,0.001487559,2.406378418,1.811743874
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,31/12/2020,274.1426292,275.4278671,0.002639073,0.293463668,-0.478740715
BE2,Vlaams Gewest,31/12/2020,274.3334876,275.5802878,0.001901984,0.519802319,-0.418209659
BE3,Région wallonne,31/12/2020,273.6203095,274.3588928,0.00704333,0.533996558,0.41389717
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,01/01/2021,273.2067649,274.3255615,2.65E-04,1.847591884,0.759170604
BE2,Vlaams Gewest,01/01/2021,273.714982,275.1224176,4.99E-04,2.06828421,0.637512944
BE3,Région wallonne,01/01/2021,272.4800373,273.4817514,6.61E-04,1.39272803,-0.518383325
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,02/01/2021,273.4615545,274.7947321,8.82E-05,0.963874694,1.282349449
BE2,Vlaams Gewest,02/01/2021,274.1969097,275.5507437,3.20E-04,0.800181371,0.968207749
BE3,Région wallonne,02/01/2021,271.9207933,272.955843,1.35E-04,0.447045927,0.339595293
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,03/01/2021,273.8861537,275.1659554,8.41E-04,-1.752008566,-2.500916
BE2,Vlaams Gewest,03/01/2021,274.023378,275.3753169,6.61E-04,-1.885788206,-2.167313321
BE3,Région wallonne,03/01/2021,272.6702295,273.77604,9.59E-04,-1.505664322,-2.705327402
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,04/01/2021,273.7806827,274.9444513,0.001832346,-2.637748505,-2.813826252
BE2,Vlaams Gewest,04/01/2021,273.9919277,275.3452183,0.00172486,-3.033080946,-2.839225939
BE3,Région wallonne,04/01/2021,272.4224096,273.638773,0.001471441,-2.251892802,-2.238803358
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,05/01/2021,273.8167899,274.8941333,9.66E-04,-2.260902598,-2.596191183
BE2,Vlaams Gewest,05/01/2021,273.8502519,275.2011468,0.001027909,-2.491243556,-2.479177237
BE3,Région wallonne,05/01/2021,272.5739935,273.6832255,4.73E-04,-1.992689746,-2.600909312
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,06/01/2021,274.0774309,274.8196487,3.45E-04,-0.319510198,-1.86096979
BE2,Vlaams Gewest,06/01/2021,274.108623,275.0674204,5.86E-04,-0.413969517,-1.720024492
BE3,Région wallonne,06/01/2021,272.8908941,273.5896979,9.28E-04,-0.538934023,-2.201755188
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,07/01/2021,273.3264789,274.2800273,0.003033283,2.816201242,0.234495065
BE2,Vlaams Gewest,07/01/2021,273.5940104,274.8399237,0.003239047,2.647980556,-0.540328073
BE3,Région wallonne,07/01/2021,272.1000272,272.9307976,0.002881677,2.968477518,0.258810861
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,08/01/2021,273.4171912,274.374257,0.0025256,2.486772597,-0.122765707
BE2,Vlaams Gewest,08/01/2021,273.815423,274.9770741,0.002892463,2.011001786,-0.657979517
BE3,Région wallonne,08/01/2021,272.109896,273.1116704,0.002680531,2.745755911,-0.291364389
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,09/01/2021,271.725565,272.1605871,5.48E-05,0.496677008,-0.396563623
BE2,Vlaams Gewest,09/01/2021,272.1573487,272.7093442,7.16E-05,0.835291981,-0.303900854
BE3,Région wallonne,09/01/2021,271.3101691,271.83873,8.76E-05,-0.434330458,-1.294748552
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,10/01/2021,272.7390806,273.6251275,2.54E-04,1.416302213,0.468914428
BE2,Vlaams Gewest,10/01/2021,272.8896152,273.9324879,1.64E-04,1.632696631,0.620210157
BE3,Région wallonne,10/01/2021,271.8519285,272.5442142,2.01E-04,0.424216605,-0.306481666
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,11/01/2021,275.1394061,276.5680032,0.001367266,3.204921796,3.281149955
BE2,Vlaams Gewest,11/01/2021,275.4487906,277.1154342,0.001908017,3.381748972,2.970958633
